date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
7/3/2015,15682,614,4221166,6874.863192,0.6137666,167932221.8,273609252.6,40752.84669,0.002617507,0.010861228,0.001,0.004149456,12.99592032,53.92599474,30700,27.68779247,127388.2878,30700,127388.2878,18.04091262,59.07751323,0.016203302,4.14945563,-48.95442934,145.6811589,40470904.33,4965,16971,2243284.759,9308410.574,543.6479648,2255.843108,1.13522519,4.710566556,9226249.611,38283913.39,0.059346231,0.078896467,0.064636535
7/4/2015,25093,600,5130637,8551.061667,0.61184778,167555447.3,273851523.3,40752.84669,0.00389678,0.016121286,0.001,0.004137079,18.65778119,77.18871776,30000,27.03643334,124112.3748,30000,124112.3748,21.92708263,57.39889479,0.015880739,4.137079162,-43.67896803,147.461467,40500904.33,4788,29910,1847072.18,7641483.827,185.6399313,768.0070914,0.01558025,0.064456728,5552490.346,22971092.1,0.059159019,0.078780631,0.064623524
7/5/2015,19148,625,5350530,8560.848,0.71341807,197157370.2,276356010,41588.28189,0.003069316,0.014929831,0.001,0.004864221,19.56995701,95.19260258,31250,28.14123796,152006.917,31250,152006.917,14.04326077,64.23626593,0.017929146,4.864221343,-33.4626216,178.6779181,40532154.33,6376,22249,2886235.254,14039287.13,614.1325181,2987.276502,0.71165395,3.461642333,13663834.4,66463914.9,0.060309839,0.082356791,0.067043572
7/6/2015,22079,592,7031907,11878.22128,0.78303588,218905522.2,279560014.3,43073.50002,0.003741094,0.020190104,0.001,0.005396846,29.05333279,156.7963489,29600,26.63592879,159746.6274,29600,159746.6274,9.98901454,66.21706816,0.02005234,5.396845521,-24.46105897,207.2774258,40561754.33,7766,29866,4060636.23,21914626.45,742.0706398,4004.840609,0.19481065,1.051362984,22162681.73,119608569.6,0.060762806,0.083141274,0.067785985
7/7/2015,18430,633,5329179,8418.924171,0.76186014,213602627.6,280369868.6,43073.50002,0.004562873,0.024009855,0.001,0.005262003,27.81527669,146.3640778,31650,28.45844095,166542.4045,31650,166542.4045,14.90117688,61.87337815,0.019747082,5.262003303,-31.06842627,206.8310385,40593404.33,6096,20070,2724174.382,14334614.6,461.1582897,2426.616443,2.37718664,12.50876395,9255446.874,48702192.02,0.060609975,0.083178631,0.068058316
7/8/2015,18929,616,5555175,9018.141234,0.91138334,258755649.6,283915273.5,43334.19474,0.004487924,0.02858581,0.001,0.006369495,31.01604583,197.5565361,30800,27.67315739,196180.4333,30800,196180.4333,12.49225077,70.54727163,0.023540489,6.369494588,-17.74485913,256.221593,40624204.33,6911,21728,3251952.357,20713292.94,596.8249186,3801.473089,4.5,28.66272565,12967811.83,82598407.28,0.062170225,0.087785894,0.071197291
7/9/2015,25151,539,8664444,16075.03525,1.07591558,313255308,291152310.4,46285.25907,0.010083716,0.077704502,0.001,0.007705939,97.11627259,748.3720545,26950,24.19795984,207675.0511,26950,207675.0511,8.23561524,76.74584007,0.028574348,7.705938814,-1.221668794,327.6276807,40651154.33,9631,26588,4936019.126,38036661.37,710.7136415,5476.715836,5,38.52969407,18896454.3,145614920.6,0.061869676,0.091560704,0.074215484
7/10/2015,26359,541,9803943,18121.89094,0.6331031,179790216,283982524.8,46285.25907,0.010401312,0.045971895,0.001,0.004419817,120.8008387,533.9175917,27050,24.27159744,119556.0479,27050,119556.0479,5.76438713,40.72862977,0.015477783,4.419816927,-43.33105765,152.1281428,40678204.33,11614,27650,7056813.402,31189823.32,1273.463283,5628.474574,8.07874624,35.70657938,35211259.78,155627322,0.074738217,0.143027513,0.105770949
7/11/2015,29386,573,6456265,11267.47818,0.62447709,176341031.7,282381906,46285.25907,0.00778393,0.033719781,0.001,0.004331974,59.72609415,258.7318828,28650,25.68916261,124111.0531,28650,124111.0531,12.21600082,38.66357108,0.014738743,4.33197393,-45.30234776,141.7818485,40706854.33,7673,38066,3332257.006,14435250.48,437.9108145,1897.018232,0.1,0.433197393,16669513.06,72211896.02,0.074737342,0.14332271,0.105866448
7/12/2015,22623,586,5875311,10026.12799,0.75764181,214944026.3,283701378.9,45613.88009,0.00658174,0.034728502,0.001,0.005276493,48.32313273,254.9766635,29300,26.25309182,154601.24,29300,154601.24,13.51170724,45.4559236,0.016939967,5.276492833,-39.34436913,192.3279216,40736154.33,7342,22907,3014878.401,15907984.27,569.5185426,3005.060508,3.08322867,16.26863398,13045961.26,68836921.06,0.075748066,0.146472773,0.10832351
7/13/2015,15404,602,4497535,7470.988372,0.67488552,191729251.7,284091516.3,44844.13056,0.010366124,0.048753292,0.001,0.004703136,59.85399751,281.5015101,30100,26.94998641,141564.4035,30100,141564.4035,16.15566099,39.58648741,0.0160709,4.703136329,-47.98697848,152.9776747,40766254.33,5774,17076,2523341.778,11867620.39,508.0359533,2389.362348,0.859,4.039994107,8675221.938,40800751.46,0.072509377,0.149040133,0.109728276
7/14/2015,12575,609,4156229,6824.678161,0.66097191,187562315.6,283767454.3,44844.13056,0.014809364,0.068085857,0.001,0.004597487,67.76764939,311.5608835,30450,27.24300941,139993.4775,30450,139993.4775,15.67340167,37.78033707,0.015977868,4.597486946,-47.10645984,131.7287288,40796704.33,4576,13567,2602925.975,11966918.19,495.8366755,2279.602643,0.81580089,3.750633943,6727016.177,30927369.06,0.072101563,0.14920909,0.109852249
7/15/2015,14786,592,4553883,7692.369932,0.60240936,170633161.4,283251178.3,45007.28992,0.015509104,0.064820224,0.001,0.004179495,79.60822832,332.7222106,29600,26.46335924,123713.0588,29600,123713.0588,17.61089764,33.71843044,0.014617561,4.179495231,-51.85237175,109.2333436,40826260.58,5133,17633,2318238.48,9689066.671,357.4750834,1494.065406,4.062,16.97710963,6303358.146,26344855.31,0.072309512,0.150865374,0.110799699
7/16/2015,15798,557,5261170,9445.547576,0.52200798,147195646.9,281979687.8,46453.96961,0.013189836,0.047522577,0.001,0.00360297,89.54579348,322.6307748,27850,24.8819091,100342.7043,27850,100342.7043,14.61435072,28.52243307,0.012935533,3.602969634,-56.83139244,27.78696298,40853979.33,6789,18053,2795470.021,10071993.6,649.1459908,2338.853293,2.3387187,8.426332459,11719032.57,42223318.5,0.073053218,0.141355639,0.112841339
7/17/2015,10826,568,3129501,5509.684859,0.54607186,154145486.4,282280589.9,46453.96961,0.016568167,0.062469923,0.001,0.003770479,72.38632132,272.9310929,28400,25.35577563,107081.5991,28400,107081.5991,15.62805397,29.30146586,0.013462884,3.770478841,-57.17551882,32.85185131,40882204.33,4369,11845,2615949.778,9863383.289,905.2704049,3413.302907,2.16,8.144234297,10722927.95,40430572.93,0.073104086,0.141518519,0.112864398
7/18/2015,10629,512,2764223,5398.873047,0.57996031,163812114.6,282454007.1,46453.96961,0.01722677,0.068983478,0.001,0.004004435,60.43150815,241.9940415,25600,22.84168054,102513.5339,25600,102513.5339,30.18591162,30.83880978,0.014437959,4.00443492,-55.06453992,31.04796308,40907673.08,3508,12676,1355190.911,5426773.808,392.6564824,1572.36733,0.21781317,0.872218664,4977313.571,19931328.27,0.073215241,0.141325863,0.112997003
7/19/2015,19510,511,3642829,7128.823875,0.53797658,151874156.8,282306259.7,45456.63532,0.018319325,0.067970238,0.001,0.003710303,72.19645905,267.8707092,25550,22.78291129,94798.23126,25550,94798.23126,35.858302,28.39890141,0.013478189,3.710302593,-58.54701323,31.69258537,40933091.83,3941,21947,1141523.428,4235397.335,147.4736199,547.1717543,0.01304083,0.048385425,3236603.536,12008778.49,0.07344222,0.141220659,0.113633608
7/20/2015,10053,580,2601825,4485.905172,0.57094618,161258041.2,282440005.2,43799.60595,0.022707805,0.089395436,0.001,0.003936771,72.2108213,284.2774855,29000,25.84102066,114166.3664,29000,114166.3664,30.80352504,29.88048589,0.014104508,3.936771254,-54.40202257,30.03515242,40962004.33,3180,9549,1329783.013,5235051.539,331.5258445,1305.141415,1,3.936771254,3165740.29,12462795.37,0.073502107,0.141045463,0.113772193
7/21/2015,8921,596,2494336,4185.127517,0.54923081,155113772.1,282420012,43799.60595,0.0209412,0.079241986,0.001,0.003784023,73.16855263,276.8714989,29800,26.53460073,112763.8906,29800,112763.8906,36.01114707,28.54274777,0.013677897,3.784023176,-56.13314628,26.20457486,40991760.58,3494,9669,1138307.549,4307382.149,403.3162752,1526.158133,1.42130861,5.378264721,3899665.065,14756422.99,0.073564657,0.141285607,0.111333611
7/22/2015,9656,600,2634921,4391.535,0.55782186,157588701.4,282507217.3,43799.60595,0.019191326,0.073725168,0.001,0.003841588,61.81526214,237.4687665,30000,26.6931498,115247.6387,30000,115247.6387,38.00262318,28.81030192,0.013830384,3.841587956,-55.29208067,27.50155263,41021760.58,3221,21651,1079445.5,4146784.831,227.4018822,873.5843317,0.001,0.003841588,4923478.151,18913974.37,0.073567541,0.141290742,0.111272137
7/23/2015,8983,598,2138867,3576.700669,0.55214449,155896336.9,282346992.6,44139.3169,0.021846438,0.082963262,0.001,0.003797565,63.57313495,241.4230929,29900,26.58479547,113547.1844,29900,113547.1844,41.35103256,28.38707295,0.013718949,3.797564696,-55.22202843,28.11358559,41051660.58,2910,9504,992760.2296,3770071.2,256.2660984,973.1870879,0.6785,2.576647646,2435552.999,9249170.084,0.070918122,0.141264913,0.111290625
7/24/2015,12027,604,3368663,5577.256623,0.67063242,190037323.5,283370320.7,44168.9644,0.018461611,0.085400101,0.001,0.004625821,83.31724848,385.4106577,30200,26.83179351,139699.787,30200,139699.787,17.40189786,33.90544737,0.015989372,4.62582076,-41.38126804,65.29859577,41081860.58,4513,13953,2360768.976,10920494.14,630.1213619,2914.828477,1.02460892,4.739657213,8792083.363,40670601.75,0.071141052,0.144789681,0.113671595
7/25/2015,11492,600,3208306,5347.176667,0.67580963,191576832,283477511.8,44168.9644,0.017917064,0.083491582,0.001,0.004659892,71.61450326,333.715854,30000,26.63464958,139796.7613,30000,139796.7613,21.24312957,33.63660128,0.016095921,4.659892044,-38.45642311,63.97518822,41111860.58,3997,12717,1935301.503,9018296.076,512.95769,2390.327459,1,4.659892044,6523282.944,30397794.29,0.070941326,0.144799753,0.113676992
7/26/2015,20635,581,3677828,6330.168675,0.67982219,192871029.5,283708053.4,44927.71205,0.016697509,0.078278915,0.001,0.004688059,69.04420158,323.6833132,29050,25.77300758,136188.1234,29050,136188.1234,43.70833792,33.65084912,0.015983028,4.688059326,-38.4061058,63.7569234,41140910.58,4135,22623,941260.0098,4412682.767,190.8816532,894.8645144,0.01493694,0.070025261,4318315.639,20244519.91,0.070940614,0.144802852,0.113683949
7/27/2015,11736,593,2787109,4700.015177,0.68078193,193201775.5,283793925.1,45550.8841,0.016927886,0.079437775,0.001,0.004692717,62.95480984,295.4290849,29650,26.28638,139139.0489,29650,139139.0489,37.36574649,33.43723988,0.015938485,4.692716659,-39.41026525,50.79275322,41170560.58,3719,12813,1101826.257,5170558.43,370.6830331,1739.510445,0.197996,0.929139128,4749561.704,22288347.33,0.070447007,0.144268316,0.11365899
7/28/2015,12406,595,3353410,5635.983193,0.74132701,210796732.8,284350535.2,45550.8841,0.020244673,0.103579581,0.001,0.005116387,90.99980449,465.5902152,29750,26.35599064,152212.5128,29750,152212.5128,19.61753652,35.80814069,0.017319606,5.116386983,-33.02417448,65.70070716,41200310.58,4495,13199,2100177.59,10745321.29,706.65963,3615.544133,1,5.116386983,9327200.456,47721567.01,0.07070113,0.144808927,0.113999876
7/29/2015,11676,554,2933169,5294.528881,0.70070172,199114469.3,284164379.2,45614.10436,0.017852582,0.086220685,0.001,0.004829592,77.08744722,372.300917,27700,24.52337588,133779.6979,27700,133779.6979,32.86022931,33.51322214,0.016662048,4.829591982,-36.64629,29.0829303,41228010.58,4318,13598,1254647.683,6059436.391,342.259408,1652.973293,0.541783125,2.616591437,4654043.43,22477130.84,0.070847834,0.141530528,0.114285519
7/30/2015,9843,541,2310352,4270.521257,0.66813215,189854487.2,284157087.9,46329.19572,0.019065618,0.087739373,0.001,0.004601968,60.93371562,280.4150369,27050,23.9322155,124483.2466,27050,124483.2466,28.83460285,31.61153362,0.015965959,4.601968451,-36.39379502,11.58661532,41255060.58,3196,11368,1430748.355,6584258.789,386.7759475,1779.930708,0.438108925,2.016163451,4396868.971,20234252.29,0.070921496,0.140873651,0.113786784
7/31/2015,9960,605,2300121,3801.852893,0.67267998,191204160,284242382.8,46329.19572,0.019164476,0.088756207,0.001,0.004631288,60.65556705,280.9133947,30250,26.74377362,140096.4594,30250,140096.4594,38.15396792,31.57288899,0.016273125,4.631287916,-38.65933949,17.28708917,41285310.58,3165,11230,1082071.219,5011383.36,344.5290568,1595.613257,0.5,2.315643958,3869061.308,17918736.88,0.070898981,0.140592312,0.113716904
8/1/2015,16579,593,2833420,4778.111298,0.6120532,173843086.8,284032640.2,46329.19572,0.014321613,0.060261787,0.001,0.004207751,51.51484095,216.7616486,29650,26.19450642,124759.8316,29650,124759.8316,30.02620197,28.4720044,0.014938647,4.207751487,-45.6566886,3.260038061,41314960.58,3597,18289,1375963.587,5789712.831,335.4210876,1411.36858,0.01540955,0.064839557,6134516.272,25812519.97,0.071278431,0.141694283,0.114631056
8/2/2015,12851,599,2916550,4869.03172,0.61261327,173972346.7,283983964.8,46370.59208,0.017172558,0.072259203,0.001,0.00420783,63.48694858,267.142274,29950,26.44037645,126024.5024,29950,126024.5024,25.94215947,28.21784321,0.014899033,4.207829797,-45.03043012,1.406790973,41344910.58,3697,14583,1593734.347,6706162.873,585.6715051,2464.406011,0.07981511,0.335848398,8540847.558,35938432.85,0.071241111,0.141657669,0.114647989
8/3/2015,11250,607,3006754,4953.466227,0.61295108,174098382.6,284033078.4,46396.7609,0.018697615,0.078675626,0.001,0.004207789,72.00451507,302.9798348,30350,26.77384951,127706.4081,30350,127706.4081,35.57214746,28.04945763,0.014911454,4.207789394,-44.06231121,1.709182483,41375260.58,3851,10595,1163136.429,4894233.13,430.793749,1812.689368,1,4.207789394,4564259.77,19205443.85,0.071233118,0.14165621,0.114617219
8/4/2015,11050,585,2848060,4868.478632,0.63967409,181820596.9,284239426.5,46396.7609,0.019169586,0.084179853,0.001,0.004391323,68.33957506,300.1011763,29250,25.78523415,128446.21,29250,128446.21,29.83783868,29.01677428,0.015392672,4.391323417,-40.96986584,-9.721965605,41404510.58,3565,12690,1387651.131,6093624.905,493.2878416,2166.186451,0.35,1.536963196,6259822.71,27488906.06,0.071211341,0.138613154,0.114615503
8/5/2015,9578,564,2244051,3978.81383,0.63149177,179555854.3,284336017.5,46646.20512,0.019856034,0.086049574,0.001,0.004333674,63.32089124,274.4120904,28200,24.84269037,122209.6025,28200,122209.6025,32.31470546,28.43216412,0.015349192,4.333673848,-39.85525788,-19.69987225,41432710.58,3189,10484,1282162.718,5556475.04,480.7419897,2083.378989,0.62041875,2.688692512,5040099.02,21842145.32,0.071207739,0.137127741,0.114669262
8/6/2015,10891,590,2832358,4800.60678,0.59151862,168093097.8,284172113.8,47711.58835,0.018591737,0.075373277,0.001,0.004054128,67.50659776,273.6803702,29500,25.9694306,119596.7682,29500,119596.7682,27.56639154,26.40400674,0.014531145,4.054127734,-43.48096412,-22.95467143,41462210.58,3631,11909,1504085.528,6097754.853,386.1716543,1565.589214,0.4948,2.005982403,4598918.231,18644601.95,0.071398165,0.13752244,0.115048236
8/7/2015,9981,547,2258844,4129.513711,0.61158055,173848698.6,284261326,47711.58835,0.022307908,0.093474136,0.001,0.004190179,70.0245245,293.4153142,27350,24.06087185,114601.4043,27350,114601.4043,33.42583679,27.11640927,0.014992302,4.190179316,-41.5499955,-34.21488537,41489560.58,3139,11092,1241242.241,5201027.566,312.0292272,1307.458414,0.45596662,1.9105819,3461028.189,14502328.73,0.071413263,0.13254623,0.115018455
8/8/2015,18414,579,3098120,5350.811744,0.56762121,161254362.2,284087979.9,47711.58835,0.019321557,0.075043283,0.001,0.003883915,67.6640924,262.8015773,28950,25.45069621,112439.3366,28950,112439.3366,36.22922356,25.01795808,0.014855272,3.883914909,-44.8399398,-49.5984201,41518510.58,3502,21051,1145995.042,4450947.229,174.3511868,677.1651738,0.01186715,0.046091001,3670266.834,14255004.07,0.071622382,0.127193354,0.115603379
8/9/2015,10626,549,2607744,4749.989071,0.57518188,163428350.2,284133340.4,47024.34631,0.019274818,0.075820889,0.001,0.003933676,62.64315746,246.4178884,27450,24.11606294,107979.4076,27450,107979.4076,31.97884703,25.18161798,0.014769266,3.933676053,-43.6012484,-10.99911788,41545960.58,3250,11946,1299170.059,5110514.149,416.417775,1638.052629,0.1452375,0.571317276,4974526.74,19568176.71,0.071620001,0.07779423,0.11548182
8/10/2015,11821,562,3113420,5539.893238,0.5787515,164459746.4,284162970.4,46651.76846,0.019100491,0.075558217,0.001,0.003955826,69.18197807,273.671862,28100,24.67043117,111158.7083,28100,111158.7083,35.483549,25.19265459,0.014931655,3.95582592,-43.04588848,-8.683062636,41574060.58,3622,12931,1171643.247,4634816.727,303.2199346,1199.485277,0.1,0.395582592,3920936.974,15510544.11,0.071593813,0.077751243,0.115480904
8/11/2015,9023,562,2390184,4252.996441,0.60668875,172520481.2,284364070.3,46651.76846,0.018854586,0.078188301,0.001,0.004146912,64.46382994,267.3258025,28100,24.65376764,116528.2153,28100,116528.2153,36.47681275,26.28354002,0.01527848,4.146911575,-31.82647131,-21.40780427,41602160.58,3419,9305,1140509.75,4729593.083,421.4227383,1747.602831,1,4.146911575,3921338.58,16261444.35,0.071655549,0.068726224,0.115561173
8/12/2015,11564,569,2857035,5021.151142,0.5935811,168765370.5,284317289.3,46606.94135,0.015703858,0.063661508,0.001,0.004053877,54.97920772,222.8789401,28450,24.94378501,115332.7978,28450,115332.7978,42.94674291,25.57667596,0.01511829,4.053876899,-28.18037574,-13.80481842,41630610.58,3501,12373,969354.3156,3929643.067,381.6658202,1547.226252,0.14295768,0.579532836,4722351.194,19143830.41,0.071650808,0.065773057,0.115637771
8/13/2015,10762,571,2874410,5033.992995,0.57119881,162366699,284256015.8,45878.84034,0.018600478,0.072495418,0.001,0.003897503,58.20089685,226.838164,28550,25.01430623,111273.7077,28550,111273.7077,64.49778745,24.54880794,0.014724693,3.897502896,-23.05162026,-15.22536243,41659160.58,3129,11164,645900.615,2517399.518,185.5137243,723.0402778,0.240882395,0.938839832,2071075.218,8072021.661,0.071556864,0.065997448,0.115626836
8/14/2015,11674,550,2566925,4667.136364,0.5909325,167976245.4,284256231.5,45878.84034,0.017515422,0.070578329,0.001,0.004029496,55.89171181,225.215447,27500,24.07844586,110811.1488,27500,110811.1488,46.09462292,25.27777519,0.015128239,4.02949632,-20.27335516,-3.588924093,41686660.58,3191,14203,904371.4415,3644161.395,195.5504078,787.9696486,0.02014496,0.081174042,2777402.442,11191532.92,0.071396194,0.064112665,0.115660158
8/15/2015,17032,563,2726406,4842.639432,0.57847133,164456786.9,284295486.3,45878.84034,0.015515014,0.06116651,0.001,0.003942408,44.57463561,175.7313829,28150,24.63094009,110978.7744,28150,110978.7744,46.73054961,24.63327686,0.015050986,3.942407616,-22.6915234,9.421061416,41714810.58,2873,18431,892666.8084,3519256.424,127.3485862,502.0600361,0.01218384,0.048033664,2347161.792,9253468.525,0.071404816,0.057960225,0.10714196
8/16/2015,10879,537,2579223,4803.022346,0.58345419,165899107.6,284339560.5,45419.63134,0.017264815,0.068617714,0.001,0.003974425,54.02160483,214.7048274,26850,23.47834241,106713.3165,26850,106713.3165,39.03014246,24.71945806,0.015349371,3.974425197,-20.75750566,5.40903064,41741660.58,3129,10615,1069472.411,4250538.1,293.7425809,1167.457915,0.24354477,0.96795047,3118077.496,12392565.77,0.071367771,0.057415679,0.107142375
8/17/2015,10226,585,2709911,4632.326496,0.5874884,167099571.4,284430420.7,44842.72592,0.014077155,0.056313988,0.001,0.004000381,53.63396053,214.5562951,29250,25.55905498,117011.1543,29250,117011.1543,32.55505669,24.72459864,0.015504789,4.000381344,-9.55197257,-0.101227169,41770910.58,3810,11451,1283085.174,5132829.992,282.008829,1128.142858,0.50732899,2.029509427,3229283.101,12918363.87,0.071331504,0.056358149,0.106767263
8/18/2015,10119,602,2773295,4606.802326,0.49880864,141621007.3,283918512.3,44842.72592,0.0140526,0.047609936,0.001,0.00338798,49.00141792,166.0158467,30100,26.2828574,101978.212,30100,101978.212,36.01850334,20.85520095,0.015549334,3.387980465,-12.31445101,-8.687219442,41801010.58,3487,10636,1160542.685,3931895.946,433.8946077,1470.026455,0.821861945,2.784452215,4614903.048,15635201.37,0.072446349,0.062594318,0.108472692
8/19/2015,11015,596,2931105,4917.961409,0.51515604,146180634.2,283759916.5,44847.81359,0.016783087,0.058649646,0.001,0.003494569,63.37293499,221.4610642,29800,26.00236488,104138.1422,29800,104138.1422,26.01380772,21.36846446,0.015379788,3.494568529,-29.23949561,-11.23262432,41830810.58,3776,11374,1608023.363,5619347.838,601.330249,2101.389763,1,3.494568529,6839530.252,23901207.17,0.072475447,0.061832567,0.108160656
8/20/2015,9273,571,2150575,3766.330998,0.53410111,151529598.4,283709574.4,45449.17682,0.018454714,0.066805498,0.001,0.003619969,54.45986125,197.1430234,28550,24.89467076,103350.1222,28550,103350.1222,36.50698788,22.21156,0.015369861,3.619969256,-34.19236253,-4.335436459,41859360.58,2951,10386,1146612.279,4150701.199,330.708539,1197.154744,0.5,1.809984628,3434738.886,12433649.17,0.072513478,0.061856174,0.108231218
8/21/2015,9628,604,2067073,3422.306291,0.52833216,149941415.1,283801417.6,45449.17682,0.021040867,0.075314646,0.001,0.003579446,56.01078875,200.4875871,30200,26.31443216,108099.2656,30200,108099.2656,43.47771436,21.96130223,0.015375586,3.579445882,-38.10268489,-6.823794664,41889560.58,2662,10756,963472.0039,3448695.897,207.9226542,744.2478884,0.11913456,0.42643571,2236416.069,8005130.288,0.072488953,0.061799775,0.108246874
8/22/2015,18807,552,4861979,8807.932971,0.52513222,148956693.9,283655596.6,45449.17682,0.021328387,0.075792492,0.001,0.003553597,70.31969322,249.8878472,27600,24.03311642,98079.27575,27600,98079.27575,36.17225142,21.73207966,0.015407604,3.553596947,-33.14467168,-6.424321068,41917160.58,3297,20681,1158820.89,4117982.377,187.4548044,666.1388207,0.01227654,0.043625875,3876752.81,13776416.95,0.072493579,0.061782819,0.108225963
8/23/2015,11139,561,2549506,4544.573975,0.50728733,143852323.4,283571683.4,45337.88137,0.017129447,0.058745939,0.001,0.003429529,53.59804027,183.8160428,28050,24.40862701,96198.29335,28050,96198.29335,30.82436861,20.89246795,0.014997521,3.429529175,-29.40993102,-25.86117465,41945210.58,3129,10398,1360780.852,4666837.633,462.1090117,1584.816337,0.41,1.406106962,4805009.504,16478920.28,0.072552534,0.04919937,0.108054393
8/24/2015,11893,559,3203765,5731.243292,0.44926013,127015541.6,282721598.9,45223.7734,0.013287141,0.040208396,0.001,0.003026113,58.62286804,177.3994436,27950,24.30541293,84579.86815,27950,84579.86815,15.61017031,18.25108461,0.014277088,3.026113351,-44.402022,-35.06044085,41973160.58,4412,13229,2688834.251,8136717.223,792.5926766,2398.47528,1.04798481,3.171320825,10485208.52,31729429.48,0.07317471,0.053361487,0.109305769
8/25/2015,11998,527,3519234,6677.863378,0.44645455,126000994.5,282225803.7,45223.7734,0.013977371,0.041933406,0.001,0.003000093,76.90349438,230.717602,25875,22.4871235,77627.39521,25875,77627.39521,10.14129397,17.82411758,0.013474173,3.000092568,-42.41252901,-36.0056612,41999035.58,5502,14593,4141388.238,12424548.08,1297.992868,3894.098756,5,15.00046284,18941609.92,56826583.15,0.073178484,0.053235035,0.10930962
8/26/2015,10982,517,2562620,4956.711799,0.44024631,124137037.3,281971786,45223.7734,0.014060119,0.041544873,0.001,0.002954802,59.62896624,176.1918059,12925,11.22924266,38190.81958,12925,38190.81958,16.7157732,17.41662327,0.013067599,2.954802288,-46.5848039,-37.03429158,42011960.58,4241,12119,2513312.431,7426341.322,870.5522661,2572.309828,0.57368057,1.695112661,10550222.91,31173822.81,0.0731429,0.053150577,0.10878551
8/27/2015,8593,534,1956064,3663.041199,0.43177532,121304855.3,280944390.1,42658.28718,0.016709979,0.048232876,0.001,0.002886471,45.91902217,132.5439423,13350,11.59479831,38534.39263,13350,38534.39263,28.00269445,16.97400774,0.012832191,2.886471358,-46.54283855,-43.58379522,42025310.58,2748,9290,1500759.53,4331899.4,606.635579,1751.036224,0.27325155,0.788732773,5635644.529,16267126.52,0.07315255,0.049553654,0.108820953
8/28/2015,10181,527,2128435,4038.776091,0.43790484,122999056.7,280880788.9,41781.63862,0.012899253,0.037741511,0.001,0.002925868,44.20574014,129.3401573,13175,11.43922036,38548.30996,13175,38548.30996,16.46153661,17.06431975,0.012602221,2.925867928,-44.17904514,-39.41790654,42038485.58,3427,11721,2553740.065,7471906.152,849.2296968,2484.733934,0.2269451,0.66401139,9953821.277,29123566.44,0.073113421,0.049346392,0.105850057
8/29/2015,17893,542,2482038,4579.405904,0.43351267,121755187.2,280857277.6,41781.63862,0.015929278,0.046120769,0.001,0.002895346,45.81260314,132.6433309,13550,11.76102401,39231.93642,13550,39231.93642,48.2413843,16.88506572,0.01259798,2.895345861,-46.37869196,-37.08462167,42052035.58,2876,19151,871700.433,2523874.241,194.1547566,562.1451711,0.01376198,0.039845692,3718257.744,10765642.17,0.073096264,0.048993735,0.105010066
8/30/2015,10373,528,2108273,3992.941288,0.42724432,119955378.4,280765294.1,41781.63862,0.016049714,0.045768186,0.001,0.002851651,43.51077482,124.0775521,13200,11.45363846,37641.7955,13200,37641.7955,69.94578391,16.64474942,0.012451561,2.851651175,-44.92731722,-38.42638967,42065235.58,2711,10565,601397.7287,1714976.539,199.1154911,567.8079242,0.0420041,0.119781041,2103655.164,5998890.719,0.073104953,0.048820805,0.104901978
8/31/2015,10087,587,2206165,3758.373083,0.42754712,120009387.5,280692775,39320.60617,0.014349761,0.04092466,0.001,0.00285194,41.98740056,119.7455544,14675,12.72905509,41852.22205,14675,41852.22205,42.82534079,16.62872552,0.012362681,2.851940174,-41.49863263,-32.22175353,42079910.58,2926,9494,982593.7121,2802298.482,459.2440747,1309.736626,0.238540495,0.680303221,4360063.245,12434639.53,0.073070687,0.046505172,0.104793111
9/1/2015,9540,625,2039563,3263.3008,0.423573,118885277.2,280672466.3,39229.29577,0.014439726,0.040780355,0.001,0.002824178,46.25044358,130.6194762,15625,13.54805188,44127.77819,15625,44127.77819,64.24681833,16.47858368,0.012389159,2.824177804,-40.86260474,-32.88279373,42095535.58,3203,10255,655215.8795,1850446.144,255.0992668,720.4456872,0.16999992,0.480110001,2616042.981,7388170.522,0.073076061,0.046445209,0.104746361
9/2/2015,9387,641,2104891,3283.76131,0.42281116,118554595.3,280396087.5,39229.29577,0.012890666,0.036290455,0.001,0.002815251,37.75676126,106.294744,16025,13.8895945,45114.39055,16025,45114.39055,40.71554828,16.40192656,0.012266771,2.81525058,-40.97077239,-33.09430876,42111560.58,2929,9741,1034286.958,2911776.959,303.1574016,853.4640507,0.24121352,0.679076502,2953056.249,8313593.318,0.073071028,0.046417652,0.104746265
